0.49338406276701025, 0.5017113896867732
0.44301776706616625, 0.555263547243311
0.39265147136532225, 0.6088157047998487
0.3266532780436514, 0.6578627190413038
0.26065508472198057, 0.7069097332827589
0.17902499377948297, 0.751451604209132
0.11576060205738715, 0.7981668154432977
0.05249621033529134, 0.8448820266774634
0.007597517833597307, 0.8937705782194221
-0.0019264103818228094, 0.9436490425529349
-0.011450338597242926, 0.9935275068864478
0.014400497473610885, 1.044395884011515
0.09921984649549645, 1.1101907616594413
0.18403919551738201, 1.1759856393073675
0.3278270574902994, 1.2567070174781525
0.47434142508847815, 1.3252546154007165
0.6208557926866569, 1.3938022133232806
0.7700966659100966, 1.450176030997624
0.8655583620175726, 1.4790276810816103
0.9610200581250486, 1.5078793311655967
1.002702577116561, 1.509208813659226
1.05593415068452, 1.4960490062244738
1.1091657242524788, 1.4828891987897215
1.1739463523968838, 1.4552401014265888
1.2444148781043354, 1.3988479013862882
1.314883403811787, 1.3424557013459877
1.3910398270822837, 1.2573203986285197
1.4378722867845066, 1.181929507348425
1.4847047464867296, 1.1065386160683304
1.502213242620679, 1.040892136225609
1.4975635892684078, 0.9880232122468483
1.4929139359161367, 0.9351542882680877
1.466106133077645, 0.8950629201532879
1.4209306780625102, 0.8492623509058327
1.3757552230473753, 0.8034617816583774
1.312212115855597, 0.7519520112782665
1.2470947380587307, 0.6993157452222322
1.1819773602618644, 0.6466794791661978
1.1152857118599098, 0.5929167174342402
1.0526653958372263, 0.5372311619941921
0.9900450798145429, 0.4815456065541439
0.9314960961711313, 0.42393725740600535
0.8729022860875407, 0.36160598767848784
0.8143084760039502, 0.2992747179509703
0.75566983948018, 0.23222052764407386
0.700496576453146, 0.17215328923456785
0.645323313426112, 0.11208605082506186
0.5936154238958139, 0.059005764312946365
0.5554769693653389, 0.029002804332550258
0.5173385148348638, -0.0010001556478458494
0.4927694953042119, -0.007925789096522574
0.4819525837259643, 0.009499544289688395
0.4711356721477167, 0.026924877675899364
0.4740708685218737, 0.068701177896998
0.48643159569231137, 0.13861072580894998
0.49879232286274905, 0.20852027372090196
0.5205785808294673, 0.3065630693237073
0.5233082471412972, 0.37176872125182014
0.5260379134531271, 0.436974373179933
0.5097109881100687, 0.4693428814333531
0.49338406276701025, 0.5017113896867732
